tvShowID,name,duration,countryOfOrigin,productionCompany,banner,genres,description,status,firstYearRelease
6620ef0efc13ae0cffa2433e,Trash,88,Uzbekistan,"Abshire, Johns and Wisoky",http://dummyimage.com/242x100.png/cc0000/ffffff,"[""ADVENTURE"",""CRIME"",""DRAMA"",""THRILLER""]","Drainage of Vulva with Drainage Device, Open Approach",COMING_SOON,2017
6620ef0efc13ae0cffa2433f,Antz,176,France,Berge-Gerhold,http://dummyimage.com/127x100.png/cc0000/ffffff,"[""ADVENTURE"",""ANIMATION"",""CHILDREN"",""COMEDY"",""FANTASY""]","Reposition Lower Tooth, All, External Approach",RELEASED,2020
6620ef0efc13ae0cffa24340,Tristan & Isolde,147,Russia,"Gulgowski, Gulgowski and Jast",http://dummyimage.com/191x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE""]","Excision of Right Knee Tendon, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2016
6620ef0efc13ae0cffa24341,Taming the Fire (Ukroshcheniye ognya),143,Japan,"Ziemann, Howe and Leffler",http://dummyimage.com/104x100.png/dddddd/000000,"[""DOCUMENTARY"",""DRAMA"",""SCI_FI""]","Resection of Left Femoral Shaft, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24342,To Encourage the Others,152,Brazil,Sauer-Schuster,http://dummyimage.com/107x100.png/dddddd/000000,"[""DRAMA""]","Division of Right Trunk Tendon, Percutaneous Approach",RELEASED,2015
6620ef0efc13ae0cffa24343,Tropic Thunder,100,Indonesia,Swaniawski-Goyette,http://dummyimage.com/105x100.png/cc0000/ffffff,"[""ACTION"",""ADVENTURE"",""COMEDY"",""WAR""]","Replacement of Left Ureter with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",RELEASED,2013
6620ef0efc13ae0cffa24344,Songcatcher,50,Czech Republic,"Wintheiser, Schultz and Skiles",http://dummyimage.com/166x100.png/5fa2dd/ffffff,"[""DRAMA""]",Low Dose Rate (LDR) Brachytherapy of Bone Marrow using Cesium 137 (Cs-137),COMING_SOON,2018
6620ef0efc13ae0cffa24345,Hardboiled Egg (Ovosodo),151,Ireland,"Brakus, Hermann and Johnson",http://dummyimage.com/219x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA""]","Transplantation of Right Ovary, Zooplastic, Open Approach",COMING_SOON,2007
6620ef0efc13ae0cffa24346,Walk Like a Man,104,Albania,"Beatty, Kub and Gleichner",http://dummyimage.com/153x100.png/5fa2dd/ffffff,"[""COMEDY""]","Insertion of Other Device into Left Lower Extremity, Percutaneous Approach",RELEASED,2019
6620ef0efc13ae0cffa24347,"Girl, The",140,Nigeria,"Hartmann, Maggio and Champlin",http://dummyimage.com/115x100.png/cc0000/ffffff,"[""DRAMA""]",Plain Radiography of Left Hand/Finger Joint,RELEASED,2001
6620ef0efc13ae0cffa24348,"Born Losers, The",63,China,Hintz-Legros,http://dummyimage.com/109x100.png/5fa2dd/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]","Fluoroscopy of Right Upper Extremity Veins using High Osmolar Contrast, Guidance",RELEASED,2013
6620ef0efc13ae0cffa24349,44 Minutes: The North Hollywood Shoot-Out,99,China,Konopelski Inc,http://dummyimage.com/134x100.png/cc0000/ffffff,"[""ACTION"",""CRIME""]","Drainage of Right Internal Carotid Artery with Drainage Device, Percutaneous Approach",RELEASED,2004
6620ef0efc13ae0cffa2434a,Forbidden,63,Russia,Balistreri and Sons,http://dummyimage.com/241x100.png/5fa2dd/ffffff,"[""DRAMA"",""ROMANCE""]","Excision of Duodenum, Via Natural or Artificial Opening",RELEASED,2017
6620ef0efc13ae0cffa2434b,"International, The",177,China,Crooks-Mosciski,http://dummyimage.com/230x100.png/dddddd/000000,"[""DRAMA"",""THRILLER""]","Fusion of Left Sacroiliac Joint with Internal Fixation Device, Percutaneous Approach",COMING_SOON,2013
6620ef0efc13ae0cffa2434c,Legionnaire,22,Mexico,Lueilwitz-Boyer,http://dummyimage.com/198x100.png/cc0000/ffffff,"[""ACTION"",""ADVENTURE"",""DRAMA"",""WAR""]","Supplement Right Metatarsal-Tarsal Joint with Synthetic Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2021
6620ef0efc13ae0cffa2434d,"Turtle's Tale: Sammy's Adventures, A",156,Indonesia,Fisher LLC,http://dummyimage.com/124x100.png/dddddd/000000,"[""ADVENTURE"",""ANIMATION""]","Revision of Drainage Device in Right Temporomandibular Joint, Percutaneous Endoscopic Approach",COMING_SOON,2007
6620ef0efc13ae0cffa2434e,"Wiz, The",49,Russia,Borer-Sipes,http://dummyimage.com/111x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""CHILDREN"",""COMEDY"",""FANTASY"",""MUSICAL""]","Revision of Drainage Device in Upper Back, External Approach",COMING_SOON,2012
6620ef0efc13ae0cffa2434f,Hannah and Her Sisters,177,Poland,Hegmann LLC,http://dummyimage.com/170x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Supplement Left Upper Leg Tendon with Synthetic Substitute, Open Approach",RELEASED,2020
6620ef0efc13ae0cffa24350,Zeisters (Fat Guy Goes Nutzoid),17,North Korea,Jones Inc,http://dummyimage.com/100x100.png/5fa2dd/ffffff,"[""COMEDY""]","Removal of Neurostimulator Lead from Spinal Canal, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24351,Time Tracers,185,Bulgaria,"Robel, Simonis and Block",http://dummyimage.com/106x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""SCI_FI""]","Insertion of External Fixation Device into Right Metatarsal, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0efc13ae0cffa24352,Lili Marleen,73,Albania,Rohan LLC,http://dummyimage.com/107x100.png/ff4444/ffffff,"[""DRAMA""]","Dilation of Right Femoral Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach",RELEASED,2005
6620ef0efc13ae0cffa24353,Under Ten Flags,48,Vanuatu,O'Reilly-Pagac,http://dummyimage.com/157x100.png/dddddd/000000,"[""DRAMA"",""WAR""]","Bypass Duodenum to Ileum with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24354,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El)",145,Cuba,Ward LLC,http://dummyimage.com/241x100.png/ff4444/ffffff,"[""DOCUMENTARY"",""DRAMA""]","Dilation of Left Axillary Artery, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0efc13ae0cffa24355,Yellow Sky,47,New Zealand,"Gleichner, Little and Wilderman",http://dummyimage.com/117x100.png/5fa2dd/ffffff,"[""CRIME"",""WESTERN""]","Release Right Fibula, Percutaneous Approach",RELEASED,2015
6620ef0efc13ae0cffa24356,"Land Before Time, The",185,Indonesia,"O'Kon, Fay and Frami",http://dummyimage.com/161x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""ANIMATION"",""CHILDREN"",""FANTASY""]","Extirpation of Matter from Coccygeal Glomus, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0efc13ae0cffa24357,Kill Me Later,83,Brazil,O'Kon LLC,http://dummyimage.com/235x100.png/5fa2dd/ffffff,"[""ROMANCE"",""THRILLER""]","Insertion of Reservoir into Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach",COMING_SOON,2009
6620ef0efc13ae0cffa24358,"Pit, The",200,Yemen,Bins-Spencer,http://dummyimage.com/165x100.png/dddddd/000000,"[""HORROR""]","Replacement of Right Finger Phalangeal Joint with Synthetic Substitute, Open Approach",COMING_SOON,2008
6620ef0efc13ae0cffa24359,Death of a Nation - The Timor Conspiracy,132,Portugal,Ortiz Group,http://dummyimage.com/241x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Release Right Foot Bursa and Ligament, External Approach",RELEASED,2015
6620ef0efc13ae0cffa2435a,Flesh,35,Peru,"Durgan, Leuschke and Hintz",http://dummyimage.com/185x100.png/cc0000/ffffff,"[""DRAMA""]","Excision of Conduction Mechanism, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2004
6620ef0efc13ae0cffa2435b,"Rain People, The",171,China,Hane and Sons,http://dummyimage.com/126x100.png/cc0000/ffffff,"[""DRAMA""]","Division of Right Ear Skin, External Approach",COMING_SOON,2010
6620ef0efc13ae0cffa2435c,The Great Northfield Minnesota Raid,48,Indonesia,"Lueilwitz, Murray and Donnelly",http://dummyimage.com/205x100.png/cc0000/ffffff,"[""ACTION"",""WESTERN""]","Extirpation of Matter from Left Hip Muscle, Open Approach",COMING_SOON,2014
6620ef0efc13ae0cffa2435d,"Maybe, Maybe Not (Bewegte Mann, Der)",189,Argentina,"Wiza, Borer and Murazik",http://dummyimage.com/208x100.png/ff4444/ffffff,"[""COMEDY""]","Excision of Left Finger Phalangeal Joint, Percutaneous Approach",RELEASED,2016
6620ef0efc13ae0cffa2435e,"Wild Thornberrys Movie, The",92,United States,Bernhard-Kuhic,http://dummyimage.com/220x100.png/5fa2dd/ffffff,"[""ANIMATION"",""CHILDREN"",""COMEDY""]","Drainage of Duodenum, Percutaneous Approach, Diagnostic",RELEASED,2012
6620ef0efc13ae0cffa2435f,Gaby: A True Story,184,Egypt,Jaskolski-Kris,http://dummyimage.com/125x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Insertion of Spacer into Cervicothoracic Vertebral Joint, Percutaneous Approach",RELEASED,2018
6620ef0efc13ae0cffa24360,"Mark of Cain, The",159,Albania,Jast-Ernser,http://dummyimage.com/227x100.png/dddddd/000000,"[""DRAMA""]","Insertion of Hybrid External Fixation Device into Right Tibia, Percutaneous Endoscopic Approach",COMING_SOON,2016
6620ef0efc13ae0cffa24361,Best Men,37,China,Brown and Sons,http://dummyimage.com/121x100.png/dddddd/000000,"[""ACTION"",""COMEDY"",""CRIME"",""DRAMA""]","Removal of Synthetic Substitute from Hepatobiliary Duct, Percutaneous Endoscopic Approach",RELEASED,2015
6620ef0efc13ae0cffa24362,Atlas Shrugged: Part II,42,Thailand,Friesen Group,http://dummyimage.com/234x100.png/dddddd/000000,"[""DRAMA"",""MYSTERY"",""SCI_FI""]","Removal of Nonautologous Tissue Substitute from Right Tarsal, Open Approach",RELEASED,2000
6620ef0efc13ae0cffa24363,"Lost Weekend, The",44,Thailand,Smith-Turner,http://dummyimage.com/188x100.png/cc0000/ffffff,"[""DRAMA""]","Dilation of Face Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24364,Baby Doll,34,Bangladesh,Streich LLC,http://dummyimage.com/133x100.png/5fa2dd/ffffff,"[""DRAMA""]","Excision of Left External Ear, Percutaneous Approach",COMING_SOON,2016
6620ef0efc13ae0cffa24365,Let's Get Lost,65,Japan,Parisian LLC,http://dummyimage.com/205x100.png/cc0000/ffffff,"[""DOCUMENTARY"",""MUSICAL""]","Repair Right Upper Leg Tendon, Open Approach",COMING_SOON,2020
6620ef0efc13ae0cffa24366,"Brotherhood of Justice, The",48,Indonesia,Volkman-Braun,http://dummyimage.com/147x100.png/dddddd/000000,"[""ACTION"",""DRAMA"",""THRILLER""]","Occlusion of Left Face Vein, Percutaneous Endoscopic Approach",RELEASED,2014
6620ef0efc13ae0cffa24367,Lock Up,55,Philippines,"Bartell, Kovacek and Considine",http://dummyimage.com/102x100.png/cc0000/ffffff,"[""ACTION"",""ADVENTURE"",""CRIME"",""DRAMA"",""THRILLER""]","Reposition Cervix, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0efc13ae0cffa24368,The Biggest Bundle of Them All,160,Portugal,Romaguera-Bruen,http://dummyimage.com/248x100.png/cc0000/ffffff,"[""COMEDY"",""CRIME""]","Reposition Left Occipital Bone with Internal Fixation Device, Percutaneous Endoscopic Approach",COMING_SOON,2005
6620ef0efc13ae0cffa24369,Santa with Muscles,190,China,Rolfson and Sons,http://dummyimage.com/100x100.png/ff4444/ffffff,"[""COMEDY""]",Sensorineural Acuity Level Assessment using Audiometer,COMING_SOON,2017
6620ef0efc13ae0cffa2436a,Spasmo,59,Poland,Fisher-Tillman,http://dummyimage.com/156x100.png/ff4444/ffffff,"[""MYSTERY"",""THRILLER""]","Revision of Synthetic Substitute in Coccygeal Joint, Open Approach",RELEASED,2007
6620ef0efc13ae0cffa2436b,Murder on a Honeymoon,52,United States,"Lynch, Von and Rath",http://dummyimage.com/202x100.png/dddddd/000000,"[""COMEDY"",""MYSTERY""]","Removal of External Fixation Device from Right Hip Joint, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa2436c,Frosty the Snowman,119,Venezuela,Johnston LLC,http://dummyimage.com/188x100.png/5fa2dd/ffffff,"[""ANIMATION"",""CHILDREN"",""COMEDY"",""FANTASY"",""MUSICAL""]","Introduction of Radioactive Substance into Central Artery, Percutaneous Approach",COMING_SOON,2005
6620ef0efc13ae0cffa2436d,Sofia's Last Ambulance (Poslednaka lineika na Sofia),52,Indonesia,Schinner-Runolfsdottir,http://dummyimage.com/161x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Reposition Pudendal Nerve, Percutaneous Approach",RELEASED,2004
6620ef0efc13ae0cffa2436e,"Lords of Salem, The",116,Armenia,Abshire Inc,http://dummyimage.com/123x100.png/cc0000/ffffff,"[""HORROR"",""THRILLER""]","Drainage of Perineum Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0efc13ae0cffa2436f,Dance Me Outside,63,Belarus,"Bartell, Kirlin and Rodriguez",http://dummyimage.com/207x100.png/dddddd/000000,"[""COMEDY"",""DRAMA""]","Change Drainage Device in Right Lung, External Approach",RELEASED,2016
6620ef0efc13ae0cffa24370,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",39,Philippines,Deckow-Erdman,http://dummyimage.com/178x100.png/dddddd/000000,"[""DRAMA""]",Osteopathic Treatment of Lumbar Region using Fascial Release,RELEASED,2018
6620ef0efc13ae0cffa24371,Alligator Eyes,192,Argentina,"Stoltenberg, Ernser and Cremin",http://dummyimage.com/176x100.png/cc0000/ffffff,"[""DRAMA"",""FILM_NOIR"",""MYSTERY""]","Destruction of Right Knee Tendon, Open Approach",RELEASED,2018
6620ef0efc13ae0cffa24372,Desert Bloom,190,Czech Republic,"Trantow, Gusikowski and West",http://dummyimage.com/174x100.png/ff4444/ffffff,"[""DRAMA""]","Bypass Peritoneal Cavity to Cutaneous with Synthetic Substitute, Open Approach",COMING_SOON,2016
6620ef0efc13ae0cffa24373,Mister Roberts,174,Philippines,Streich-Pacocha,http://dummyimage.com/223x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA"",""WAR""]","Drainage of Left Upper Extremity Bursa and Ligament, Percutaneous Approach, Diagnostic",RELEASED,2005
6620ef0efc13ae0cffa24374,Get Carter,156,China,Blick-Ortiz,http://dummyimage.com/217x100.png/cc0000/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]","Restriction of Right Posterior Tibial Artery with Intraluminal Device, Open Approach",COMING_SOON,2017
6620ef0efc13ae0cffa24375,Cool Hand Luke,181,China,Bernhard-Williamson,http://dummyimage.com/192x100.png/dddddd/000000,"[""DRAMA""]","Occlusion of Splenic Artery, Percutaneous Endoscopic Approach",COMING_SOON,2008
6620ef0efc13ae0cffa24376,Spetters,77,Indonesia,Dickinson Group,http://dummyimage.com/108x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Fusion of 2 or more Lumbar Vertebral Joints, Posterior Approach, Anterior Column, Percutaneous Endoscopic Approach",RELEASED,2005
6620ef0efc13ae0cffa24377,"Brøken, The (a.k.a. Broken, The)",35,United States,Glover Group,http://dummyimage.com/245x100.png/dddddd/000000,"[""DRAMA"",""HORROR"",""THRILLER""]","Bypass Left Axillary Artery to Bilateral Upper Leg Artery with Autologous Arterial Tissue, Open Approach",RELEASED,2015
6620ef0efc13ae0cffa24378,Letting Go of God,95,Peru,Barton Group,http://dummyimage.com/151x100.png/ff4444/ffffff,"[""COMEDY"",""DOCUMENTARY""]","Bypass Gallbladder to Duodenum with Intraluminal Device, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24379,"Cloud-Capped Star, The (Meghe Dhaka Tara)",71,China,Sporer Inc,http://dummyimage.com/168x100.png/ff4444/ffffff,"[""DRAMA""]","Excision of Thoracic Aorta, Ascending/Arch, Open Approach, Diagnostic",RELEASED,2014
6620ef0efc13ae0cffa2437a,"Big Sleep, The",21,Indonesia,Blick LLC,http://dummyimage.com/224x100.png/dddddd/000000,"[""CRIME"",""FILM_NOIR"",""MYSTERY""]","Extirpation of Matter from Left Anterior Tibial Artery, Open Approach",COMING_SOON,2004
6620ef0efc13ae0cffa2437b,"Strawberry Blonde, The",46,Thailand,Cole-Pouros,http://dummyimage.com/169x100.png/dddddd/000000,"[""COMEDY"",""ROMANCE""]","Destruction of Scrotum, Percutaneous Endoscopic Approach",COMING_SOON,2002
6620ef0efc13ae0cffa2437c,Snowball Effect: The Story of 'Clerks',86,Philippines,Lesch Inc,http://dummyimage.com/123x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Destruction of Bilateral Testes, Percutaneous Approach",COMING_SOON,2006
6620ef0efc13ae0cffa2437d,On the Road to Emmaus (Emmauksen tiellä),139,Marshall Islands,Marks LLC,http://dummyimage.com/104x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA"",""MUSICAL""]","Reposition Left Metacarpophalangeal Joint with Internal Fixation Device, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0efc13ae0cffa2437e,"Garden, The",133,China,Streich Inc,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"[""DRAMA""]","Drainage of Left Epididymis, Open Approach",COMING_SOON,2008
6620ef0efc13ae0cffa2437f,Girl Model,170,Portugal,Aufderhar-Metz,http://dummyimage.com/177x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Drainage of Middle Colic Artery, Percutaneous Approach, Diagnostic",RELEASED,2003
6620ef0efc13ae0cffa24380,Yrrol: An Enormously Well Thought Out Movie (Yrrol - en kolossalt genomtänkt film),188,Argentina,Block and Sons,http://dummyimage.com/200x100.png/5fa2dd/ffffff,"[""COMEDY""]","Fluoroscopy of Other Intra-Abdominal Arteries using Other Contrast, Laser Intraoperative",RELEASED,2012
6620ef0efc13ae0cffa24381,The Guardians,143,Nigeria,O'Reilly-Kessler,http://dummyimage.com/148x100.png/dddddd/000000,"[""ACTION"",""THRILLER""]","Destruction of Left Maxilla, Percutaneous Approach",RELEASED,2005
6620ef0efc13ae0cffa24382,Non-Stop,145,Philippines,"Kautzer, McCullough and Willms",http://dummyimage.com/183x100.png/dddddd/000000,"[""DRAMA"",""MYSTERY"",""THRILLER""]","Dilation of Left Femoral Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0efc13ae0cffa24383,"Wheel, The (La Roue)",200,Azerbaijan,Lakin LLC,http://dummyimage.com/227x100.png/cc0000/ffffff,"[""DRAMA""]","Occlusion of Middle Colic Artery, Percutaneous Approach",RELEASED,2011
6620ef0efc13ae0cffa24384,Angie,197,Portugal,"Okuneva, Rath and King",http://dummyimage.com/131x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Repair Left Thyroid Gland Lobe, Percutaneous Endoscopic Approach",COMING_SOON,2014
6620ef0efc13ae0cffa24385,Dodsworth,154,Thailand,Wolff and Sons,http://dummyimage.com/238x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Occlusion of Transverse Colon with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",RELEASED,2005
6620ef0efc13ae0cffa24386,"Human Condition II, The (Ningen no joken II)",149,Nigeria,Bahringer-Jaskolski,http://dummyimage.com/152x100.png/cc0000/ffffff,"[""DRAMA"",""WAR""]","Chiropractic Manipulation of Lumbar Region, Direct Visceral",COMING_SOON,2006
6620ef0efc13ae0cffa24387,Family Law (Derecho de familia),160,Philippines,Grant Inc,http://dummyimage.com/173x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Drainage of Upper Jaw with Drainage Device, Percutaneous Approach",COMING_SOON,2017
6620ef0efc13ae0cffa24388,Ex-Lady,54,Russia,"Stiedemann, Kuhlman and Hodkiewicz",http://dummyimage.com/140x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Supplement Right Clavicle with Synthetic Substitute, Percutaneous Approach",RELEASED,2016
6620ef0efc13ae0cffa24389,"Cardinal, The",198,Mongolia,Kutch-Boehm,http://dummyimage.com/183x100.png/ff4444/ffffff,"[""DRAMA""]","Extirpation of Matter from Right Radial Artery, Bifurcation, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa2438a,"Leech Woman, The",161,Greece,Steuber LLC,http://dummyimage.com/225x100.png/5fa2dd/ffffff,"[""HORROR"",""SCI_FI""]",Low Dose Rate (LDR) Brachytherapy of Duodenum using Californium 252 (Cf-252),RELEASED,2009
6620ef0efc13ae0cffa2438b,"Green Pastures, The",46,Poland,Brekke Inc,http://dummyimage.com/196x100.png/ff4444/ffffff,"[""DRAMA""]","Supplement Right Frontal Bone with Synthetic Substitute, Open Approach",COMING_SOON,2010
6620ef0efc13ae0cffa2438c,Miss Potter,19,China,Lynch and Sons,http://dummyimage.com/200x100.png/ff4444/ffffff,"[""DRAMA""]","Removal of Infusion Device from Cervical Vertebral Disc, Percutaneous Approach",RELEASED,2013
6620ef0efc13ae0cffa2438d,Bad Moon,42,Canada,"Tillman, Quitzon and Connelly",http://dummyimage.com/181x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""HORROR""]","Reposition Left Frontal Bone, Percutaneous Approach",COMING_SOON,2007
6620ef0efc13ae0cffa2438e,Satyricon,99,United States,Roberts-Lind,http://dummyimage.com/232x100.png/dddddd/000000,"[""DRAMA""]","Occlusion of Esophageal Vein, Percutaneous Endoscopic Approach",RELEASED,2013
6620ef0efc13ae0cffa2438f,"In-Laws, The",88,Sweden,Shields-DuBuque,http://dummyimage.com/245x100.png/ff4444/ffffff,"[""ACTION"",""COMEDY""]","Excision of Abducens Nerve, Open Approach",RELEASED,2002
6620ef0efc13ae0cffa24390,Creature from Black Lake ,33,France,"Wintheiser, Keeling and Bosco",http://dummyimage.com/224x100.png/dddddd/000000,"[""DRAMA"",""HORROR"",""MYSTERY""]","Revision of Nonautologous Tissue Substitute in Right Temporomandibular Joint, External Approach",COMING_SOON,2017
6620ef0efc13ae0cffa24391,Wanted,125,China,Dibbert and Sons,http://dummyimage.com/126x100.png/dddddd/000000,"[""ACTION"",""ROMANCE""]","Extirpation of Matter from Superior Mesenteric Artery, Bifurcation, Percutaneous Approach",COMING_SOON,2010
6620ef0efc13ae0cffa24392,Jean Gentil,98,Botswana,Smitham-Russel,http://dummyimage.com/220x100.png/5fa2dd/ffffff,"[""DRAMA""]","Repair Nasal Septum, Open Approach",COMING_SOON,2019
6620ef0efc13ae0cffa24393,Avanti!,17,Russia,Rowe Inc,http://dummyimage.com/139x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA""]","Extraction of Trochlear Nerve, Percutaneous Endoscopic Approach",RELEASED,2013
6620ef0efc13ae0cffa24394,Red 2,153,Indonesia,Watsica Inc,http://dummyimage.com/232x100.png/ff4444/ffffff,"[""ACTION"",""COMEDY"",""CRIME"",""THRILLER""]","Supplement Left Foot Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0efc13ae0cffa24395,Indecent Proposal,97,Albania,"Krajcik, Steuber and Ferry",http://dummyimage.com/135x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",COMING_SOON,2008
6620ef0efc13ae0cffa24396,"Truth About Charlie, The",186,China,"Crona, Farrell and Nolan",http://dummyimage.com/164x100.png/cc0000/ffffff,"[""MYSTERY"",""THRILLER""]","Replacement of Scalp Skin with Synthetic Substitute, External Approach",RELEASED,2000
6620ef0efc13ae0cffa24397,Stone,72,Sweden,Bogisich-Jakubowski,http://dummyimage.com/108x100.png/ff4444/ffffff,"[""DRAMA"",""THRILLER""]","Excision of Bilateral Carotid Bodies, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2006
6620ef0efc13ae0cffa24398,"Son of Kong, The",138,Nigeria,Botsford LLC,http://dummyimage.com/144x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""COMEDY"",""FANTASY""]","Revision of Drainage Device in Upper Bone, Percutaneous Endoscopic Approach",RELEASED,2020
6620ef0efc13ae0cffa24399,Wrong Turn 5: Bloodlines,62,Tunisia,Green and Sons,http://dummyimage.com/133x100.png/ff4444/ffffff,"[""HORROR"",""THRILLER""]","Dilation of Right Common Carotid Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Percutaneous Approach",COMING_SOON,2016
6620ef0efc13ae0cffa2439a,Golden Gate,183,United States,Lynch and Sons,http://dummyimage.com/110x100.png/dddddd/000000,"[""DRAMA""]","Dilation of Right Vertebral Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",RELEASED,2011
6620ef0efc13ae0cffa2439b,Monsters vs. Aliens,136,Indonesia,"Carter, Will and Schmidt",http://dummyimage.com/176x100.png/5fa2dd/ffffff,"[""ANIMATION"",""SCI_FI"",""IMAX""]","Revision of Extraluminal Device in Kidney, Percutaneous Approach",RELEASED,2016
6620ef0efc13ae0cffa2439c,13 Lakes,187,Portugal,"Keebler, Murphy and Bergnaum",http://dummyimage.com/243x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Extirpation of Matter from Left Vertebral Artery, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa2439d,"Fast Food, Fast Women",75,China,Effertz-Shanahan,http://dummyimage.com/194x100.png/5fa2dd/ffffff,"[""COMEDY"",""ROMANCE""]",Planar Nuclear Medicine Imaging of Myocardium,COMING_SOON,2003
6620ef0efc13ae0cffa2439e,Father and Guns (De père en flic),160,Portugal,Aufderhar Inc,http://dummyimage.com/211x100.png/5fa2dd/ffffff,"[""COMEDY"",""CRIME""]","Revision of Synthetic Substitute in Lower Muscle, Percutaneous Approach",RELEASED,2006
6620ef0efc13ae0cffa2439f,Fast Food,36,Thailand,"Grady, Goldner and Emmerich",http://dummyimage.com/155x100.png/5fa2dd/ffffff,"[""COMEDY""]","Revision of Monitoring Device in Gallbladder, External Approach",COMING_SOON,2017
6620ef0efc13ae0cffa243a0,Chilly Scenes of Winter (Head Over Heels),39,South Africa,Leuschke Inc,http://dummyimage.com/109x100.png/dddddd/000000,"[""COMEDY"",""DRAMA"",""ROMANCE""]",High Dose Rate (HDR) Brachytherapy of Hard Palate using Palladium 103 (Pd-103),RELEASED,2005
6620ef0efc13ae0cffa243a1,"Last Elvis, The (Último Elvis, El)",103,Afghanistan,Luettgen-Kihn,http://dummyimage.com/240x100.png/dddddd/000000,"[""DRAMA""]","Replacement of Left Basilic Vein with Synthetic Substitute, Open Approach",RELEASED,2014
6620ef0efc13ae0cffa243a2,"Silent Night, Bloody Night",162,Colombia,Prohaska-Barton,http://dummyimage.com/106x100.png/5fa2dd/ffffff,"[""HORROR""]","Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Open Approach",COMING_SOON,2015
6620ef0efc13ae0cffa243a3,Dark Portals: The Chronicles of Vidocq  (Vidocq),91,Indonesia,Murphy-Nicolas,http://dummyimage.com/132x100.png/ff4444/ffffff,"[""ACTION"",""CRIME"",""FANTASY""]","Supplement Upper Jaw with Synthetic Substitute, Percutaneous Endoscopic Approach",RELEASED,2004
